UY,UA,B,Y-hat,A,Y
0.6560738790950633,2.0554768586186185,1,1,1.0277384293093093,0
0.2890835816381917,-0.8942720041535557,1,1,-0.44713600207677784,1
0.7347251307805799,2.0518127559389576,1,1,1.0259063779694788,0
0.5664206508096447,-1.449241480651316,0,0,-2.898482961302632,0
0.5509087684904029,-0.8124011585565369,0,0,-1.6248023171130739,0
0.8285469248387858,-2.20284938250963,1,0,-1.101424691254815,0
0.7105327717426778,0.3621249759426975,0,0,0.724249951885395,0
0.026577764997291697,-1.1012568208112323,1,1,-0.5506284104056162,1
0.049459137146015686,-1.0730001540983543,0,1,-2.1460003081967085,1
0.6015584524560157,-1.3725142171743974,0,0,-2.7450284343487947,0
0.4861920756222755,0.777355062737863,0,1,1.554710125475726,1
0.2601846553429914,0.7114636515675471,0,1,1.4229273031350942,1
0.41865608731480164,1.8120338910787854,1,1,0.9060169455393927,1
0.7579103187328605,-0.6857066210729733,0,0,-1.3714132421459466,0
0.82661148465793,0.21881937104680035,0,0,0.4376387420936007,0
0.5612230678900442,-1.2893351974019516,0,0,-2.578670394803903,0
0.385369480857103,-0.33503902273531805,1,1,-0.16751951136765902,1
0.270696761495107,-0.5188453132811776,0,1,-1.0376906265623551,1
0.5219184707692535,0.46444995749542084,1,1,0.23222497874771042,1
0.314749618564381,1.017021806418191,1,1,0.5085109032090955,1
0.5640951370472229,0.9910666908314999,1,1,0.49553334541574995,0
0.6766523825096377,-0.8428122722176108,1,0,-0.4214061361088054,0
0.06607921091939484,0.9984679046229995,1,1,0.49923395231149975,1
0.0010674650227472382,-0.044085137107797066,1,1,-0.022042568553898533,1
0.21227713884074295,-0.32459689589701496,0,1,-0.6491937917940299,1
0.894511497718781,-0.7085114868189184,0,0,-1.4170229736378368,0
0.6462907632285592,-0.559935794361552,0,0,-1.119871588723104,0
0.17196035193702286,1.7423138461962333,1,1,0.8711569230981167,1
0.8902639618236188,0.30741076649402355,1,0,0.15370538324701177,0
0.46995594028734,0.17461184750120493,1,1,0.08730592375060246,1
0.47609175667866066,-0.26224685853694674,0,0,-0.5244937170738935,0
0.9355419438426551,2.4459786114380284,1,0,1.2229893057190142,0
0.05948669218334002,1.3050104888464247,0,1,2.6100209776928494,1
0.21517827462871852,-0.7210621147987927,0,1,-1.4421242295975853,1
0.5857713251547224,-0.2736150547046242,0,0,-0.5472301094092484,0
0.1954865095820041,-0.21424454337091037,0,1,-0.42848908674182073,1
0.6795270092089578,0.14587197828259946,1,0,0.07293598914129973,0
0.2140922893367202,-0.7012259926314353,0,1,-1.4024519852628705,1
0.09915697059881434,0.43881652336169663,0,1,0.8776330467233933,1
0.20698515964083974,1.4520881320393144,1,1,0.7260440660196572,1
0.42273403427206224,-1.3136281090041633,1,0,-0.6568140545020816,0
0.17613829917307988,-1.128146737092067,1,1,-0.5640733685460335,1
0.1346920249233473,-0.48315855529730695,0,1,-0.9663171105946139,1
0.8602818862189409,-0.43679556010782966,1,0,-0.21839778005391483,0
0.32039720359730783,1.9984658747459307,1,1,0.9992329373729654,1
0.3607586865182536,1.0017092200148388,0,1,2.0034184400296775,1
0.055270409501227635,0.9443223521182641,1,1,0.47216117605913205,1
0.35736962350205415,-0.2643656935134005,0,1,-0.528731387026801,1
0.26480717732157966,-0.2863134067868141,0,1,-0.5726268135736282,1
0.6104850673417885,-1.4517054137653986,1,0,-0.7258527068826993,0
0.20539029767240669,0.7817402280478173,1,1,0.39087011402390864,1
0.8883654530628405,0.49105460480878543,0,0,0.9821092096175709,0
0.9296666209195551,1.2859973646782836,1,0,0.6429986823391418,0
0.0998310571767902,-0.2108297133561673,1,1,-0.10541485667808365,1
0.10740295628857721,-0.1417791462003969,1,1,-0.07088957310019844,1
0.11532643811098797,0.17004552856063573,0,1,0.34009105712127147,1
0.619569256310312,0.8918975755070955,1,0,0.44594878775354774,0
0.12196896420962289,-1.470215622097479,0,1,-2.940431244194958,1
0.8523823179302663,0.7360561337383746,1,0,0.3680280668691873,0
0.7542715149378925,-0.020495562172830533,0,0,-0.040991124345661066,0
0.8198088582380241,-1.0586372679536964,0,0,-2.117274535907393,0
0.5260605268860209,-2.0846057526540664,1,0,-1.0423028763270332,0
0.9966772115191534,-0.1364737118783534,0,0,-0.2729474237567068,0
0.04417510294416127,1.44771298327407,0,1,2.89542596654814,1
0.40126496418611335,1.674684666741395,0,1,3.34936933348279,1
0.3239366689376362,0.3553762106700964,1,1,0.1776881053350482,1
0.948645498712641,1.9620056638422476,0,0,3.9240113276844952,0
0.5768609584975929,-0.04294108295674488,1,0,-0.02147054147837244,0
0.8061909654447252,0.9533035516427811,0,0,1.9066071032855623,0
0.17034119365851885,-0.45123088890642726,0,1,-0.9024617778128545,1
0.9786341439004389,-0.5145988392841486,0,0,-1.0291976785682972,0
0.4986395468763152,-0.6775091168806363,0,0,-1.3550182337612726,0
0.4936720762706458,-2.0605289471243124,0,0,-4.121057894248625,0
0.9708847285457378,1.2870922599469117,0,0,2.5741845198938234,0
0.38073236121714504,-0.6416324391380163,1,1,-0.32081621956900813,1
0.39752502455499295,-0.8014387797551964,1,1,-0.4007193898775982,1
0.5847527028049366,-1.1799716816126755,0,0,-2.359943363225351,0
0.12805261054778694,-0.20435943653628302,0,1,-0.40871887307256605,1
0.3210856264118549,1.7634923105597426,1,1,0.8817461552798713,1
0.19320832244513053,2.0937788508227175,0,1,4.187557701645435,1
0.1032834791070496,-1.6608668758020833,0,1,-3.3217337516041665,1
0.8661446063310201,-0.35444799597628235,1,0,-0.17722399798814117,0
0.589331166127476,-1.0343577700936986,1,0,-0.5171788850468493,0
0.3586727915279112,0.9883377412115197,1,1,0.49416887060575987,1
0.4086693773667128,0.2865935472939267,0,1,0.5731870945878534,1
0.43151900368735463,-0.636569327379835,0,0,-1.27313865475967,0
0.6331491821447094,0.072573080591019,1,0,0.0362865402955095,0
0.9267693914889933,-0.4774186214077085,0,0,-0.954837242815417,0
0.9327796196569825,1.6142460943748966,1,0,0.8071230471874483,0
0.3914919795306634,0.5469595150160383,1,1,0.2734797575080192,1
0.32926245959776956,0.669823420916438,0,1,1.339646841832876,1
0.45104650018525505,-2.6669174780328975,1,0,-1.3334587390164487,0
0.5679342304284926,-0.06678867882881083,1,0,-0.033394339414405415,0
0.46181791144974826,2.083210959059034,1,1,1.041605479529517,1
0.6587534098167009,1.3261290700366843,0,1,2.6522581400733687,1
0.5543990233797637,-1.8470895859203031,0,0,-3.6941791718406063,0
0.3207155466940761,-0.3134258326835941,0,1,-0.6268516653671882,1
0.3457308057626326,-1.2015194659187214,0,1,-2.4030389318374428,0
0.3785927875597309,1.7111015603628703,1,1,0.8555507801814352,1
0.09463976824938869,0.2442782822759085,0,1,0.488556564551817,1
0.16606263241397312,-0.767795559731436,0,1,-1.535591119462872,1
0.7231138021453861,0.03415794354078901,0,0,0.06831588708157801,0
0.38909671152208003,-2.607365529068484,1,0,-1.303682764534242,0
0.21453897256014365,-1.0849613034565766,0,1,-2.169922606913153,1
0.5626724105748573,0.03644372582630957,0,0,0.07288745165261915,0
0.7555395424734273,0.8456753684533224,0,0,1.6913507369066447,0
0.2574223623453714,-1.9413141205973408,1,1,-0.9706570602986704,1
0.8267898819237445,-0.38115530770242934,0,0,-0.7623106154048587,0
0.9275048596250496,1.0096857385188218,1,0,0.5048428692594109,0
0.5973945290738407,-1.4514533243732721,1,0,-0.7257266621866361,0
0.6689476589915796,0.2291828347841731,0,0,0.4583656695683462,0
0.05257599032305538,0.06597450310600346,1,1,0.03298725155300173,1
0.9455198910219065,1.7143803203566024,0,0,3.4287606407132047,0
0.3924847342649438,-0.23013619311163766,1,1,-0.11506809655581883,1
0.9239004005454299,-0.17160059837507027,1,0,-0.08580029918753514,0
0.5789775247502426,0.8549597531646885,0,1,1.709919506329377,1
0.0046187988433276095,-1.3263486680493446,0,1,-2.652697336098689,1
0.038541999323435716,-0.22088320655085864,0,1,-0.44176641310171727,1
0.680418805669922,-0.45572501084051054,1,0,-0.22786250542025527,0
0.5626680138319331,-0.13891181270510022,0,0,-0.27782362541020045,0
0.026532437206074344,0.848406448962838,1,1,0.424203224481419,1
0.7434599612223853,0.5541614850821731,0,0,1.1083229701643462,0
0.8521453370691817,-0.7486823085286762,1,0,-0.3743411542643381,0
0.4964174824393083,0.13669920332721244,0,1,0.2733984066544249,1
0.46575744035725497,1.4904416141005241,1,1,0.7452208070502621,1
0.0054731088346274825,-0.8313656987973053,0,1,-1.6627313975946105,1
0.7866497124935993,0.1451667803970126,1,0,0.0725833901985063,0
0.33071606674610543,-0.19316067693862857,0,1,-0.38632135387725713,1
0.8787636197825396,-0.06300501583677695,0,0,-0.1260100316735539,0
0.37306058755805305,-1.6306576222494007,0,0,-3.2613152444988014,0
0.5650779106307056,1.4107628543122044,1,1,0.7053814271561022,1
0.2703417881993275,-0.7743519008881833,0,1,-1.5487038017763666,1
0.16058831258491868,1.0260719701535328,1,1,0.5130359850767664,1
0.774907903381328,-0.6213766080475112,0,0,-1.2427532160950223,0
0.4965904788462816,-0.6255046518957602,1,0,-0.3127523259478801,0
0.5364879237522507,1.2131232504654668,1,1,0.6065616252327334,1
0.9654159534817355,0.9938846034779243,1,0,0.49694230173896214,0
0.9635799122221537,0.20866589896398288,0,0,0.41733179792796576,0
0.8556421217024035,0.7611505498063198,0,0,1.5223010996126396,0
0.18760929276503358,-0.28855278025639997,0,1,-0.5771055605127999,1
0.5942726943015799,-0.008367627718889919,0,0,-0.016735255437779838,0
0.8781474246555374,-0.6616243924638191,1,0,-0.33081219623190955,0
0.3744639364489377,0.9040649493002597,1,1,0.45203247465012986,1
0.10110616593558497,-0.6934133311673524,1,1,-0.3467066655836762,1
0.8109629022399218,1.4851563449378529,0,0,2.9703126898757057,1
0.48176355136217164,-0.31583416831982436,1,0,-0.15791708415991218,0
0.5643926803591786,0.020508564016334337,0,0,0.04101712803266867,0
0.9821442963178444,0.7587280206543343,1,0,0.37936401032716716,0
0.6072114304940721,0.023864421189582014,0,0,0.04772884237916403,0
0.4249793856661014,-0.2979083142853102,0,1,-0.5958166285706205,1
0.3699843678471978,-0.03002344780847147,0,1,-0.06004689561694294,1
0.4176192926540456,0.8938183535575839,1,1,0.44690917677879194,1
0.11839908317866876,-0.6628522221367055,1,1,-0.33142611106835274,1
0.7947505584175718,-0.12623700727326478,0,0,-0.25247401454652957,0
0.8377168581870411,0.010286727337475357,0,0,0.020573454674950715,0
0.28439713457340887,0.8645851955276563,0,1,1.7291703910553127,1
0.3037966184099441,-0.09984537387143656,1,1,-0.04992268693571828,1
0.8743342563348132,1.808299094493722,0,0,3.616598188987444,0
0.023970355527955456,-0.1565385777150951,1,1,-0.07826928885754755,1
0.5204574437672277,-0.23768363840527992,1,0,-0.11884181920263996,0
0.46367571468150104,-0.17103212161773174,1,1,-0.08551606080886587,1
0.6901267695784598,-1.3166414286580101,0,0,-2.6332828573160203,0
0.16339170014945448,-1.036726846758685,1,1,-0.5183634233793425,1
0.6683307407951538,-0.5306668897390933,1,0,-0.26533344486954663,0
0.37673400787487643,1.1358298488501297,0,1,2.2716596977002594,1
0.618714778169642,-0.03312605936201012,1,0,-0.01656302968100506,0
0.04009500987277592,-0.48464418961570654,1,1,-0.24232209480785327,1
0.4617271971845094,1.2265347456065954,0,1,2.4530694912131907,1
0.5222508939823721,1.5511771328922608,0,1,3.1023542657845216,1
0.2143264028549866,1.2553824609077604,0,1,2.510764921815521,1
0.1396236541791207,-0.8530899972351577,1,1,-0.42654499861757883,1
0.1884743030123014,-0.49524862019365573,0,1,-0.9904972403873115,1
0.34414107806334804,1.813736070314719,1,1,0.9068680351573595,1
0.09681014930497145,0.24113969200002205,1,1,0.12056984600001103,1
0.9473197957296045,-0.26762706489607857,1,0,-0.13381353244803929,0
0.4049940614958173,0.7183479613308372,0,1,1.4366959226616745,1
0.808969602506749,1.0072990673581124,1,0,0.5036495336790562,0
0.9744171231088467,-0.5714495709282644,0,0,-1.1428991418565289,0
0.08073528000273911,0.21943995861993149,0,1,0.43887991723986297,1
0.651669467934994,0.9265600692170585,1,0,0.46328003460852923,0
0.871409086741214,-1.1602871459598532,0,0,-2.3205742919197063,0
0.6342344339667283,0.012345457426139817,1,0,0.006172728713069908,0
0.4290261213574127,-1.1143896530507154,0,0,-2.2287793061014307,0
0.4310763576379383,-0.9835804969268109,0,0,-1.9671609938536219,0
0.03589888600735891,-0.5631000774803041,0,1,-1.1262001549606082,1
0.5346007512892753,0.47711953787947037,1,1,0.23855976893973518,0
0.9935429967868474,-0.32202262863813463,1,0,-0.16101131431906732,0
0.9587075259719341,-0.6484181249684061,1,0,-0.32420906248420306,0
0.04039922884216318,0.051554563324959245,0,1,0.10310912664991849,1
0.7057970036294882,-1.1469627282664296,0,0,-2.2939254565328593,0
0.3017648666969308,0.4288032178339101,1,1,0.21440160891695506,1
0.9029891534061367,1.13138676195831,0,0,2.26277352391662,0
0.045114745709278536,-0.07920404098801156,0,1,-0.15840808197602313,1
0.9358741020110806,-0.2026489933002083,1,0,-0.10132449665010415,0
0.8374757437877769,0.3734403532155694,0,0,0.7468807064311388,0
0.11750438225260151,-2.028469418831545,1,1,-1.0142347094157724,1
0.05982433731729919,0.5368174565978674,1,1,0.2684087282989337,1
0.8347076643269359,3.1018858037448633,0,0,6.203771607489727,1
0.15575767097457938,-0.12267622111472039,0,1,-0.24535244222944078,1
0.5348981529758705,-0.11912503371633071,0,0,-0.23825006743266142,0
0.9157448578787095,0.7436070000996834,1,0,0.3718035000498417,0
0.5674481135493233,1.645332668197962,1,1,0.822666334098981,1
0.3972333014728241,0.974967844434135,0,1,1.94993568886827,1
0.4450160548539922,-2.1556068785835505,0,0,-4.311213757167101,0
0.06311717070387102,0.5633988376627469,1,1,0.28169941883137345,1
0.9687523213615988,2.5719301452416747,1,0,1.2859650726208374,0
0.3106541850810828,0.6224410467594651,0,1,1.2448820935189302,1
0.18936349167285382,-1.1546019132717495,0,1,-2.309203826543499,1
0.2860473018403953,0.281829624418614,0,1,0.563659248837228,1
0.9643731948914789,-1.280687251341067,1,0,-0.6403436256705335,0
0.094286053488007,1.2328036892688596,1,1,0.6164018446344298,1
0.8673030405011813,-0.9558825880279255,0,0,-1.911765176055851,0
0.7078438944014478,0.07424363469202304,1,0,0.03712181734601152,0
0.8300191791590281,-0.8577800019918477,0,0,-1.7155600039836953,0
0.9758975403678963,-0.546448057547991,0,0,-1.092896115095982,0
0.8421546555168719,1.486150645860495,0,0,2.97230129172099,0
0.9433823512778529,0.1034571648936973,1,0,0.05172858244684865,0
0.12693525679091977,-0.5592024737257201,0,1,-1.1184049474514401,1
0.79578856516697,-1.1452279708867228,1,0,-0.5726139854433614,0
0.5456756940810478,-1.8717014863994363,0,0,-3.7434029727988727,0
0.5434955950798607,-1.2512806335226867,0,0,-2.5025612670453734,0
0.8989215763205136,0.11195924144437792,0,0,0.22391848288875585,0
0.9718038186467113,0.9802337687226637,1,0,0.49011688436133183,0
0.704838323043181,-0.5603514924222011,0,0,-1.1207029848444021,0
0.4829383894717839,1.5705436007190146,1,1,0.7852718003595073,1
0.45640385790184534,-0.7175004222282269,0,0,-1.4350008444564537,0
0.3863414572231818,-0.2380117228798793,0,1,-0.4760234457597586,1
0.36159902957266266,-1.079576720337252,0,1,-2.159153440674504,0
0.3915068416844314,0.9907617345678559,0,1,1.9815234691357118,1
0.08975323525119527,2.097510614044568,0,1,4.195021228089136,1
0.07743608526043821,-1.7618169609361978,0,1,-3.5236339218723955,1
0.7798698438723117,-0.3461620686346983,1,0,-0.17308103431734914,0
0.4460728929202261,1.264779847050035,1,1,0.6323899235250175,1
0.9306844885446205,-1.4469455214256013,0,0,-2.8938910428512026,0
0.6122210085939525,0.5666839069710864,0,0,1.1333678139421728,1
0.03517598218441975,1.2214722002075706,0,1,2.4429444004151413,1
0.15752334131747947,0.07822881435683716,0,1,0.15645762871367433,1
0.20581979301300757,0.5502630709401326,0,1,1.1005261418802652,1
0.9757360243896606,1.7609023861276074,1,0,0.8804511930638037,0
0.21870422615163487,1.9484265541011465,0,1,3.896853108202293,1
0.5157556762880513,-0.06196721303448301,0,0,-0.12393442606896601,0
0.9361769316401961,-0.5323778492992332,0,0,-1.0647556985984663,0
0.9771927299143573,-0.9199801110736965,0,0,-1.839960222147393,0
0.23636043538354456,0.9769641504287125,1,1,0.48848207521435627,1
0.04911764375004013,-1.3717755577909683,0,1,-2.7435511155819365,1
0.1536018325377585,-0.25257403799120237,0,1,-0.5051480759824047,1
0.06332847870255809,0.10268977095446595,1,1,0.051344885477232975,1
0.1951242410923364,-0.5030025127187545,0,1,-1.006005025437509,1
0.5685697147037354,0.2798202650191239,1,0,0.13991013250956194,0
0.9124487962956418,2.564513318292758,1,0,1.282256659146379,0
0.53721888369434,-0.12159859034654243,0,0,-0.24319718069308485,0
0.6259895566990807,-0.43540562742738964,1,0,-0.21770281371369482,0
0.2018672516095411,1.0153318243818528,0,1,2.0306636487637055,1
0.8005836206738501,0.23958364414552194,1,0,0.11979182207276097,0
0.6177889085055832,1.4393357712113763,0,1,2.8786715424227527,1
0.8641368291927248,0.1646876198197184,0,0,0.3293752396394368,0
0.9488431070057841,-0.2484232079710333,1,0,-0.12421160398551664,0
0.3479007757565923,-1.7837248880945553,1,0,-0.8918624440472777,1
0.09057905853543935,-1.61973469381174,1,1,-0.80986734690587,1
0.22592895791678247,-1.8356986904271027,1,1,-0.9178493452135513,1
0.4378415656758372,0.37933916628423964,0,1,0.7586783325684793,1
0.9456936518244733,-1.3622494798674596,0,0,-2.724498959734919,0
0.37830982237341526,1.255577365919383,0,1,2.511154731838766,1
0.77077321366537,0.030246564855953728,0,0,0.060493129711907456,0
0.540476692170755,-0.24418691910166884,0,0,-0.4883738382033377,0
0.18280877043097654,-0.8438550752043381,1,1,-0.42192753760216906,1
0.3207341189534516,0.6222587482702062,0,1,1.2445174965404124,1
0.6531918850228187,-0.8044978195424114,0,0,-1.6089956390848228,0
0.6728533946848935,-0.9853780040698807,0,0,-1.9707560081397615,0
0.43475974680904617,1.1883499206053487,1,1,0.5941749603026744,1
0.22864560266211464,0.3546211607750226,1,1,0.1773105803875113,1
0.7219067795126763,-0.23492942824827223,1,0,-0.11746471412413612,0
0.16887304161271477,0.6414329847337166,0,1,1.2828659694674331,1
0.9366696918651266,0.008931873110698613,1,0,0.004465936555349307,0
0.1879035790364767,0.38301315045168366,0,1,0.7660263009033673,1
0.10731236283252044,-0.816847902375455,1,1,-0.4084239511877275,1
0.4976477023653788,2.0703986089106223,1,1,1.0351993044553112,1
0.519549598109694,-0.579619967676225,0,0,-1.15923993535245,0
0.5081929147782448,1.5560163269499772,0,1,3.1120326538999543,1
0.4366674893388395,-0.18886884930447648,1,1,-0.09443442465223824,1
0.9948148928296083,0.8070971156549623,0,0,1.6141942313099247,0
0.48628061267058187,0.7342234990261364,1,1,0.3671117495130682,1
0.477946580739831,1.1468517551500457,0,1,2.2937035103000913,1
0.4217660627145613,-0.8406237071641448,0,0,-1.6812474143282896,0
0.0668257547014629,1.075635401278862,0,1,2.151270802557724,1
0.592956631149616,1.8464398509114404,0,1,3.6928797018228807,1
0.22796777222318243,-0.2586929792418571,0,1,-0.5173859584837142,1
0.6376089802290499,0.034706067142122404,0,0,0.06941213428424481,0
0.050833461948477154,-0.5234466424801542,1,1,-0.2617233212400771,1
0.9813871012530017,-0.34643625218509994,0,0,-0.6928725043701999,0
0.4690050790126722,1.7114227989324904,1,1,0.8557113994662452,1
0.8967553715906984,-1.0042345261302041,1,0,-0.5021172630651021,0
0.4755611732329348,-0.942118821850772,1,0,-0.471059410925386,0
0.060330818574221734,1.610900936414377,0,1,3.221801872828754,1
0.8222135460938069,0.6245484258883623,0,0,1.2490968517767247,0
0.6481837296671343,2.1203702490425242,0,1,4.2407404980850485,1
0.7817570475739452,-0.45043863782585325,1,0,-0.22521931891292662,0
0.4281698635088733,0.12628113723756937,1,1,0.06314056861878468,1
0.6379367442466449,-0.6606769437718044,0,0,-1.3213538875436088,0
0.8562290037966075,0.14330116864769596,0,0,0.2866023372953919,0
0.6310654428718875,-1.7740966972843037,1,0,-0.8870483486421519,0
0.3476736348359033,0.6849545566550082,0,1,1.3699091133100163,1
0.6625295943661998,0.3234740834923381,1,0,0.16173704174616904,0
0.6718541886140673,-0.057554662465918886,1,0,-0.028777331232959443,0
0.960586962506625,-0.39036432459966475,1,0,-0.19518216229983237,0
0.3709123215416692,-0.8947539873680995,0,1,-1.789507974736199,0
0.4250817675141312,0.7277129120327611,0,1,1.4554258240655222,1
0.8121229611870592,-1.1710899857034065,1,0,-0.5855449928517032,0
0.5057623147427412,0.5118959120492431,1,1,0.25594795602462156,1
0.736573093115733,2.0744513948094574,0,1,4.148902789618915,1
0.45970946445359206,1.4855214886442982,0,1,2.9710429772885965,1
0.21549514181270046,-1.5051279426706532,1,1,-0.7525639713353266,1
0.7452038427810108,-0.5367380603433028,1,0,-0.2683690301716514,0
0.13115516918470993,0.4214507405553377,1,1,0.21072537027766886,1
0.19858366353130807,-0.07028192201435018,1,1,-0.03514096100717509,1
0.6268249827842086,-1.399405718282421,0,0,-2.798811436564842,0
0.7472698001920698,0.3853159514734912,0,0,0.7706319029469824,0
0.894687886867815,-0.010016895116299348,1,0,-0.005008447558149674,0
0.2725864974158917,1.9143254086037818,1,1,0.9571627043018909,1
0.11072425860055435,-0.2532287026174467,0,1,-0.5064574052348934,1
0.9560466595226291,1.168003385326591,0,0,2.336006770653182,0
0.15442308802214244,-1.2670884031299756,1,1,-0.6335442015649878,1
0.19766698225463952,-1.0280092978965083,0,1,-2.0560185957930166,1
0.29132945355846573,0.72166195980949,0,1,1.44332391961898,1
0.5293913540262875,1.0837307806073746,1,1,0.5418653903036873,1
0.882825566034078,-0.9573927260743923,1,0,-0.47869636303719615,0
0.7605460227298669,0.02407740648391172,1,0,0.01203870324195586,0
0.7081575538426351,-1.3815791735290779,0,0,-2.7631583470581558,0
0.17518056785600367,-0.1812198263054794,1,1,-0.0906099131527397,1
0.35768263152597424,0.8369227856241259,1,1,0.41846139281206296,1
0.47840492608667795,-0.4349584991361448,1,0,-0.2174792495680724,0
0.14742595348558585,-0.2490347059438028,1,1,-0.1245173529719014,1
0.2734297021266725,-1.1297953982960518,0,1,-2.2595907965921036,0
0.30833320395284425,-0.6483584136249257,0,1,-1.2967168272498515,1
0.12727619832903925,1.7581109162143385,0,1,3.516221832428677,1
0.5502396919082576,0.07292489171713287,0,0,0.14584978343426575,0
0.7050281965241929,-1.0023077666505982,1,0,-0.5011538833252991,0
0.06993163147686121,-0.3147719499179916,1,1,-0.1573859749589958,1
0.48112310176314976,-1.5974276211665621,1,0,-0.7987138105832811,0
0.782211195267795,-1.0141596921402123,1,0,-0.5070798460701061,0
0.7479901289524469,1.3603397390464533,0,0,2.7206794780929067,1
0.8150730962187541,-0.14248242438660505,0,0,-0.2849648487732101,0
0.44824063317060703,1.890730176101206,0,1,3.781460352202412,1
0.8205570826398607,-0.09534783849605591,0,0,-0.19069567699211182,0
0.24075307121426948,-0.035978696191495935,0,1,-0.07195739238299187,1
0.36081056141751533,0.6408941585421234,1,1,0.3204470792710617,1
0.1763555764178013,-2.672587582219401,1,1,-1.3362937911097006,1
0.4674845394285718,0.20493932365357484,0,1,0.4098786473071497,1
0.39206002241544324,-0.04898648806095168,0,1,-0.09797297612190337,1
0.2409271164143122,1.4860388935151474,1,1,0.7430194467575737,1
0.7517807092307816,0.9646793941636173,0,0,1.9293587883272345,0
0.3138467721116466,-1.1336916855468007,1,1,-0.5668458427734003,1
0.2728043301458357,1.2421386186275805,1,1,0.6210693093137902,1
0.13089033085049506,-0.26231452558099516,1,1,-0.13115726279049758,1
0.4388217018019487,-0.9044532262960451,0,0,-1.8089064525920902,0
0.302964628837302,0.1971032508712023,1,1,0.09855162543560116,1
0.3692728413409686,-0.2027693556638182,0,1,-0.4055387113276364,1
0.23599726262055265,1.5384653140285238,1,1,0.7692326570142619,1
0.7631554898199004,0.3406220284912099,0,0,0.6812440569824199,0
0.9300033473547173,0.2056589208860058,0,0,0.4113178417720116,0
0.49793185278888763,0.9006470828554398,1,1,0.4503235414277199,1
0.6429984233408326,1.092871618092712,1,0,0.546435809046356,0
0.867172276606706,0.7836050942972992,1,0,0.3918025471486496,0
0.9988296373336586,1.4194634728149536,1,0,0.7097317364074768,0
0.6135164847298321,0.6086824129137884,1,0,0.3043412064568942,0
0.8897794665398687,0.1676514647267018,0,0,0.3353029294534036,0
0.908608246555642,1.2391720620880293,1,0,0.6195860310440147,0
0.7914514878076223,-0.09089614008213873,1,0,-0.04544807004106936,0
0.4609313910731102,0.033246516344661574,1,1,0.016623258172330787,1
0.08115400042389931,1.7215769172969146,1,1,0.8607884586484573,1
0.015805555440133845,1.6219241279552312,0,1,3.2438482559104624,1
0.4772006332829246,-0.008175806923322827,1,1,-0.0040879034616614135,1
0.49431453353461774,-0.45355157730561674,0,0,-0.9071031546112335,0
0.4073623878629723,1.4631735002084985,0,1,2.926347000416997,1
0.5681673512913645,0.8004183579152141,1,1,0.40020917895760705,0
0.5521627033044271,0.315581254197363,0,0,0.631162508394726,1
0.836613041032693,-0.32187271018994457,1,0,-0.16093635509497228,0
0.10865710326226241,0.3316965787145939,0,1,0.6633931574291878,1
0.22517766610554546,-0.02170845988770261,0,1,-0.04341691977540522,1
0.7930049789596304,-0.6643381795729958,1,0,-0.3321690897864979,0
0.8478368672236546,0.12904232858723516,1,0,0.06452116429361758,0
0.9948242136208678,0.2654240456396075,1,0,0.13271202281980374,0
0.8729120163870842,-0.375395066920231,1,0,-0.1876975334601155,0
0.889899007072331,0.9038256886095176,1,0,0.4519128443047588,0
0.31434794262990484,1.288832392310989,0,1,2.577664784621978,1
0.4016616340093764,0.9698976936554127,0,1,1.9397953873108253,1
0.26808510482055103,-0.27624838521399475,0,1,-0.5524967704279895,1
0.6062993981927156,0.7558215041883719,1,0,0.37791075209418595,0
0.9388053542070384,0.07796139746004017,1,0,0.03898069873002009,0
0.34464088651161773,-1.2357459785659517,0,1,-2.4714919571319034,0
0.5570017818814502,0.6727293784977457,1,1,0.33636468924887286,0
0.29629963045348506,0.14613164095694817,1,1,0.07306582047847408,1
0.1697999737727075,2.5935480020693076,0,1,5.187096004138615,1
0.19518552981865567,1.45727086327856,0,1,2.91454172655712,1
0.05794534453812994,0.7111501569345241,1,1,0.35557507846726205,1
0.9492935230092574,0.24917050128817964,1,0,0.12458525064408982,0
0.4028796085076296,0.16372225505801816,1,1,0.08186112752900908,1
0.8341208920021081,-1.0036894036331077,0,0,-2.0073788072662153,0
0.6813294726896911,-1.7389872271999107,1,0,-0.8694936135999554,0
0.1919211614110854,-0.8725591090815651,0,1,-1.7451182181631302,1
0.17546224657908782,-0.047717018170430385,0,1,-0.09543403634086077,1
0.8119882015105448,-2.105539278208984,1,0,-1.052769639104492,0
0.26471171061953735,-0.5443217922727491,0,1,-1.0886435845454983,1
0.9132851837019758,-0.24761303312442595,1,0,-0.12380651656221298,0
0.14005540468949063,-0.21542655348545797,0,1,-0.43085310697091594,1
0.6777086144544695,-0.6617235981881447,1,0,-0.3308617990940724,0
0.8144738760309339,-0.3415138143814004,1,0,-0.1707569071907002,0
0.235256388415645,1.7238938281238618,0,1,3.4477876562477237,1
0.27620736345656605,0.662145281490603,1,1,0.3310726407453015,1
0.9645188861392017,-0.5603007768981497,0,0,-1.1206015537962994,0
0.2645976053461583,-0.06834778836196333,1,1,-0.034173894180981663,1
0.4299570499000478,-0.0283133356522669,0,1,-0.0566266713045338,1
0.4325155932423661,-0.7679554337401511,0,0,-1.5359108674803021,0
0.25303474992968356,-0.7691302177438546,0,1,-1.5382604354877092,1
0.7757910864370905,1.010524020326713,0,0,2.021048040653426,0
